5/1/2021 3:00:50 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:00:51 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:00:52 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:00:53 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:12 AM Se conecto con ip:168.196.245.137
5/1/2021 3:11:17 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:18 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:18 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:19 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:20 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:21 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:23 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:24 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:25 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:11:28 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:16:34 AM Se conecto con ip:168.196.245.137
5/1/2021 3:21:37 AM Se conecto con ip:168.196.245.137
5/1/2021 3:24:54 AM Se conecto con ip:168.196.245.137
5/1/2021 3:30:42 AM Se conecto con ip:168.196.245.137
5/1/2021 3:36:52 AM Se conecto con ip:168.196.245.137
5/1/2021 3:36:56 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:36:56 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:36:57 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:36:58 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:36:59 AM /TELEPLOC a x:294 Y:233 Map:1
5/1/2021 3:37:07 AM Se conecto con ip:168.196.245.137
5/1/2021 3:39:38 AM Se conecto con ip:168.196.245.137
5/1/2021 3:49:27 AM Se conecto con ip:168.196.245.137
5/1/2021 3:52:35 AM Se conecto con ip:168.196.245.137
5/1/2021 3:58:51 AM Se conecto con ip:168.196.245.137
5/1/2021 3:59:35 AM Se conecto con ip:168.196.245.137
5/1/2021 3:59:45 AM /LLUVIA
5/1/2021 3:59:51 AM /LLUVIA
5/1/2021 4:07:08 AM Se conecto con ip:168.196.245.137
5/1/2021 4:15:28 AM Se conecto con ip:168.196.245.137
5/1/2021 4:25:42 AM Se conecto con ip:168.196.245.137
5/1/2021 4:28:18 AM Se conecto con ip:168.196.245.137
5/1/2021 4:31:19 AM Se conecto con ip:168.196.245.137
5/1/2021 4:35:28 AM Se conecto con ip:168.196.245.137
5/1/2021 4:39:59 AM Se conecto con ip:168.196.245.137
5/1/2021 4:41:01 AM Se conecto con ip:168.196.245.137
5/1/2021 4:43:04 AM Se conecto con ip:168.196.245.137
5/1/2021 4:46:12 AM Se conecto con ip:168.196.245.137
5/1/2021 4:49:21 AM Se conecto con ip:168.196.245.137
5/1/2021 12:21:46 PM Se conecto con ip:168.196.245.137
5/1/2021 12:22:27 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:22:28 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:22:29 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:22:30 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:22:31 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:25 PM Se conecto con ip:168.196.245.137
5/1/2021 12:24:34 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:34 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:35 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:35 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:36 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:36 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:37 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:45 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:46 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:46 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:47 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:47 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:48 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:48 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:24:49 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:25:54 PM Se conecto con ip:168.196.245.137
5/1/2021 12:28:09 PM Se conecto con ip:168.196.245.137
5/1/2021 12:29:25 PM Se conecto con ip:168.196.245.137
5/1/2021 12:29:53 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:29:54 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:29:54 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:29:55 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:29:55 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:29:56 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:29:56 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:30:03 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:30:03 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:30:04 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:30:04 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:30:05 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:30:06 PM /TELEPLOC a x:221 Y:1252 Map:1
5/1/2021 12:31:07 PM Se conecto con ip:168.196.245.137
5/1/2021 12:32:14 PM Se conecto con ip:168.196.245.137
5/1/2021 12:33:46 PM Se conecto con ip:168.196.245.137
5/1/2021 12:33:54 PM Se conecto con ip:168.196.245.137
5/1/2021 12:34:20 PM Se conecto con ip:168.196.245.137
5/1/2021 12:36:23 PM Se conecto con ip:168.196.245.137
5/1/2021 12:37:45 PM Se conecto con ip:168.196.245.137
5/1/2021 12:40:03 PM Se conecto con ip:168.196.245.137
5/1/2021 12:41:45 PM Se conecto con ip:168.196.245.137
5/1/2021 12:43:21 PM Se conecto con ip:168.196.245.137
5/1/2021 12:47:44 PM Se conecto con ip:168.196.245.137
5/1/2021 12:48:49 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:50 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:52 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:52 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:54 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:55 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:55 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:57 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:48:57 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:00 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:01 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:30 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:30 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:31 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:31 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:32 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 12:49:33 PM /TELEPLOC a x:319 Y:845 Map:1
5/1/2021 8:34:32 PM Se conecto con ip:168.196.245.137
5/1/2021 10:17:38 PM Se conecto con ip:168.196.245.137
5/1/2021 10:51:55 PM Se conecto con ip:168.196.245.137
5/1/2021 10:52:10 PM /LLUVIA
5/1/2021 10:53:27 PM Se conecto con ip:168.196.245.137
5/1/2021 10:53:34 PM /LLUVIA
5/1/2021 11:06:35 PM Se conecto con ip:168.196.245.137
5/1/2021 11:18:50 PM Se conecto con ip:168.196.245.137
5/1/2021 11:48:11 PM Se conecto con ip:168.196.245.137
5/1/2021 11:49:44 PM Se conecto con ip:168.196.245.137
5/2/2021 12:12:49 AM Se conecto con ip:168.196.245.137
5/2/2021 12:12:52 AM /TELEPLOC a x:0 Y:0 Map:1
5/2/2021 12:12:53 AM /TELEPLOC a x:0 Y:0 Map:1
5/2/2021 12:12:57 AM Tiro cantidad:7779 Objeto:Monedas de Oro
5/2/2021 12:13:07 AM /MOD ORO 100000  deidhara
5/2/2021 12:13:12 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:15 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:16 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:20 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:25 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:27 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:29 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:31 AM Tiro cantidad:10000 Objeto:Monedas de Oro
5/2/2021 12:13:47 AM /MOD ORO 500000  EliasG
5/2/2021 10:32:15 PM Se conecto con ip:168.196.245.137
5/2/2021 10:33:38 PM Se conecto con ip:168.196.245.137
5/2/2021 10:35:51 PM Se conecto con ip:168.196.245.137
5/2/2021 10:36:00 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:01 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:01 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:02 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:02 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:03 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:04 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:05 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:06 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:07 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:07 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:08 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:36:08 PM /TELEPLOC a x:298 Y:862 Map:1
5/2/2021 10:38:35 PM Se conecto con ip:168.196.245.137
5/2/2021 10:38:48 PM Transportó a deidhara hacia Mapa1 X:500 Y:500
5/2/2021 11:38:20 PM Se conecto con ip:168.196.245.137
5/2/2021 11:38:30 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:31 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:32 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:33 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:33 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:34 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:35 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:35 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:36 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:49 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:49 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:50 PM /TELEPLOC a x:505 Y:499 Map:1
5/2/2021 11:38:51 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:35:55 PM Se conecto con ip:168.196.245.137
5/3/2021 12:36:00 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:36:00 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:36:01 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:36:01 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:36:02 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:36:03 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:36:05 PM /TELEPLOC a x:505 Y:499 Map:1
5/3/2021 12:39:50 PM Se conecto con ip:168.196.245.137
5/3/2021 12:42:48 PM Se conecto con ip:168.196.245.137
5/3/2021 12:47:16 PM Se conecto con ip:168.196.245.137
5/3/2021 12:48:42 PM Se conecto con ip:168.196.245.137
5/3/2021 12:53:02 PM Se conecto con ip:168.196.245.137
5/3/2021 1:00:19 PM Se conecto con ip:168.196.245.137
5/3/2021 1:17:52 PM Se conecto con ip:168.196.245.137
5/3/2021 1:20:29 PM Se conecto con ip:168.196.245.137
5/3/2021 1:21:30 PM Se conecto con ip:168.196.245.137
5/3/2021 1:26:17 PM Se conecto con ip:168.196.245.137
5/3/2021 1:27:33 PM Se conecto con ip:168.196.245.137
5/3/2021 1:30:42 PM Se conecto con ip:168.196.245.137
5/3/2021 1:32:05 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:06 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:06 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:07 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:09 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:09 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:11 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:12 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:13 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:13 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:14 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:14 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 1:32:25 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:26 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:26 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:27 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:27 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:28 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:30 PM /TELEPLOC a x:324 Y:234 Map:1
5/3/2021 1:32:41 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:32:41 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:32:42 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:32:43 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:32:45 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:32:46 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:32:47 PM /TELEPLOC a x:293 Y:871 Map:1
5/3/2021 1:33:04 PM /TELEPLOC a x:207 Y:1195 Map:1
5/3/2021 1:33:04 PM /TELEPLOC a x:207 Y:1195 Map:1
5/3/2021 1:33:05 PM /TELEPLOC a x:207 Y:1195 Map:1
5/3/2021 1:33:30 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:30 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:31 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:31 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:32 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:33 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:34 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:33:35 PM /TELEPLOC a x:125 Y:152 Map:8
5/3/2021 1:34:20 PM /CI: 42 - Vino - 1
5/3/2021 1:34:22 PM Agarro:1 Objeto:Vino
5/3/2021 9:53:02 PM Se conecto con ip:168.196.245.137
5/3/2021 9:53:10 PM /TELEPLOC a x:145 Y:133 Map:1
5/3/2021 9:53:10 PM /TELEPLOC a x:145 Y:133 Map:1
5/3/2021 9:53:11 PM /TELEPLOC a x:145 Y:133 Map:1
5/3/2021 9:53:14 PM /TELEPLOC a x:145 Y:133 Map:1
5/3/2021 9:55:22 PM Se conecto con ip:168.196.245.137
5/3/2021 11:14:40 PM Se conecto con ip:168.196.245.137
5/3/2021 11:17:56 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:17:57 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:17:58 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:17:58 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:06 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:10 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:11 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:11 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:12 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:12 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:13 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:13 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:14 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:18:14 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:21:45 PM /TELEPLOC a x:319 Y:231 Map:1
5/3/2021 11:24:03 PM Se conecto con ip:168.196.245.137
5/3/2021 11:32:31 PM Se conecto con ip:168.196.245.137
5/3/2021 11:33:16 PM Se conecto con ip:168.196.245.137
5/3/2021 11:33:54 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:54 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:55 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:55 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:56 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:57 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:57 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:33:59 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:01 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:01 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:02 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:02 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:03 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:04 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:24 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:25 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:25 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:26 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:26 PM /TELEPLOC a x:294 Y:233 Map:1
5/3/2021 11:34:27 PM /TELEPLOC a x:294 Y:233 Map:1
5/4/2021 12:14:37 AM Se conecto con ip:168.196.245.137
5/4/2021 12:15:27 AM /TELEPLOC a x:294 Y:233 Map:1
5/4/2021 12:15:31 AM /TELEPLOC a x:321 Y:845 Map:1
5/4/2021 11:07:24 PM Se conecto con ip:168.196.245.137
5/4/2021 11:09:43 PM Se conecto con ip:168.196.245.137
5/5/2021 8:57:04 AM Se conecto con ip:168.196.245.137
5/5/2021 10:53:17 AM Se conecto con ip:168.196.245.137
5/5/2021 10:54:34 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 10:54:34 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 10:54:35 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 10:54:35 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 10:54:36 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 10:54:36 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 10:54:37 AM /TELEPLOC a x:319 Y:843 Map:1
5/5/2021 2:15:24 PM Se conecto con ip:168.196.245.137
5/5/2021 2:15:27 PM Se conecto con ip:168.196.245.137
5/5/2021 2:18:02 PM Se conecto con ip:168.196.245.137
5/5/2021 2:24:51 PM Se conecto con ip:168.196.245.137
5/5/2021 2:27:01 PM Se conecto con ip:168.196.245.137
5/5/2021 2:40:51 PM Se conecto con ip:168.196.245.137
5/5/2021 2:43:57 PM Se conecto con ip:168.196.245.137
5/5/2021 2:45:16 PM Se conecto con ip:168.196.245.137
5/5/2021 2:46:17 PM Se conecto con ip:168.196.245.137
5/5/2021 2:49:30 PM Se conecto con ip:168.196.245.137
5/5/2021 2:50:01 PM Se conecto con ip:168.196.245.137
5/5/2021 3:02:26 PM Se conecto con ip:168.196.245.137
5/5/2021 3:04:05 PM Se conecto con ip:168.196.245.137
5/5/2021 3:06:13 PM Se conecto con ip:168.196.245.137
5/5/2021 6:06:05 PM Se conecto con ip:168.196.245.137
5/5/2021 6:06:43 PM Se conecto con ip:168.196.245.137
5/5/2021 6:08:57 PM Se conecto con ip:168.196.245.137
5/5/2021 6:09:31 PM Se conecto con ip:168.196.245.137
5/5/2021 6:34:08 PM Se conecto con ip:168.196.245.137
5/5/2021 6:36:52 PM Se conecto con ip:168.196.245.137
5/5/2021 6:40:12 PM Se conecto con ip:168.196.245.137
5/5/2021 6:42:44 PM Se conecto con ip:168.196.245.137
5/5/2021 6:43:11 PM /LLUVIA
5/5/2021 6:43:15 PM /LLUVIA
5/5/2021 6:46:40 PM Se conecto con ip:168.196.245.137
5/5/2021 6:50:05 PM Se conecto con ip:168.196.245.137
5/5/2021 8:32:17 PM Se conecto con ip:168.196.245.137
5/5/2021 8:32:27 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:51 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:51 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:52 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:52 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:53 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:53 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:54 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:54 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:55 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:56 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:56 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:57 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:57 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:58 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:58 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:59 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:32:59 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:33:00 PM /TELEPLOC a x:289 Y:261 Map:1
5/5/2021 8:36:56 PM Se conecto con ip:168.196.245.137
5/5/2021 8:44:14 PM Se conecto con ip:168.196.245.137
5/5/2021 8:46:58 PM Se conecto con ip:168.196.245.137
5/5/2021 8:51:07 PM Se conecto con ip:168.196.245.137
5/5/2021 9:02:44 PM Se conecto con ip:168.196.245.137
5/5/2021 9:05:24 PM Se conecto con ip:168.196.245.137
5/6/2021 10:19:14 PM Se conecto con ip:168.196.245.137
5/6/2021 10:19:18 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:19:18 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:19:19 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:19:19 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:19:21 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:21:33 PM Se conecto con ip:168.196.245.137
5/6/2021 10:21:36 PM /TELEPLOC a x:774 Y:632 Map:1
5/6/2021 10:21:36 PM /TELEPLOC a x:774 Y:632 Map:1
5/6/2021 10:21:37 PM /TELEPLOC a x:774 Y:632 Map:1
5/6/2021 10:26:13 PM Se conecto con ip:168.196.245.137
5/6/2021 10:26:16 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:26:16 PM /TELEPLOC a x:774 Y:628 Map:1
5/6/2021 10:33:43 PM Se conecto con ip:168.196.245.137
5/6/2021 10:33:46 PM /TELEPLOC a x:775 Y:628 Map:1
5/6/2021 10:33:47 PM /TELEPLOC a x:775 Y:628 Map:1
5/6/2021 10:41:05 PM Se conecto con ip:168.196.245.137
5/6/2021 10:41:07 PM /TELEPLOC a x:773 Y:628 Map:1
5/6/2021 10:41:08 PM /TELEPLOC a x:773 Y:628 Map:1
5/6/2021 10:42:54 PM Agarro:1 Objeto:Escudo de Plata
5/6/2021 10:42:55 PM Agarro:1053 Objeto:Poción Roja
5/6/2021 10:49:37 PM Se conecto con ip:168.196.245.137
5/6/2021 10:59:43 PM Se conecto con ip:168.196.245.137
5/6/2021 11:28:24 PM Se conecto con ip:168.196.245.137
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Jugo de Frutas
5/6/2021 11:31:21 PM Tiro cantidad:15 Objeto:Pollo
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Cerveza
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Vestimentas Comunes
5/6/2021 11:31:21 PM Tiro cantidad:3 Objeto:Piel Lobo
5/6/2021 11:31:21 PM Tiro cantidad:184 Objeto:Leña
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Vestimentas Comunes
5/6/2021 11:31:21 PM Tiro cantidad:10 Objeto:Poción Violeta
5/6/2021 11:31:21 PM Tiro cantidad:5 Objeto:Mapa del Tesoro
5/6/2021 11:31:21 PM Tiro cantidad:6 Objeto:Espada Larga
5/6/2021 11:31:21 PM Tiro cantidad:4 Objeto:Botella de Agua
5/6/2021 11:31:21 PM Tiro cantidad:18 Objeto:Vino
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Vestido Azul (H/E/EO-M)
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Escudo de Plata
5/6/2021 11:31:21 PM Tiro cantidad:1053 Objeto:Poción Roja
5/6/2021 11:31:21 PM Tiro cantidad:1 Objeto:Espada Mata Dragones NatOs
5/6/2021 11:31:21 PM Tiro cantidad:14 Objeto:Hacha de Leñador
5/6/2021 11:31:21 PM Tiro cantidad:1963 Objeto:Monedas de Oro
5/6/2021 11:32:50 PM Resucito a deidhara
5/6/2021 11:32:55 PM Tiro cantidad:1767 Objeto:Monedas de Oro
5/6/2021 11:33:04 PM Resucito a deidhara
5/6/2021 11:33:11 PM Tiro cantidad:1590 Objeto:Monedas de Oro
5/6/2021 11:34:56 PM Se conecto con ip:168.196.245.137
5/6/2021 11:35:13 PM Resucito a deidhara
5/6/2021 11:35:28 PM Tiro cantidad:1431 Objeto:Monedas de Oro
5/6/2021 11:35:38 PM Resucito a deidhara
5/6/2021 11:35:44 PM Tiro cantidad:1288 Objeto:Monedas de Oro
5/6/2021 11:35:50 PM Resucito a deidhara
